0@Tip artera@Denumire artera@Numar@Codpostal@Sector@Oficiu distribuire@SIRUTA SECTOR@NIV@SIRSUP@tip_arteragood@arteragood@cuvant1@cuvant2@cuvant3@tip_artera2@tip_arteragooda@cuvant23@cuvantvirg@$
@Stradă@"Mincu Ion, arh."@nr. 21-T@011357@1@Bucureşti 2@179141@3@179132@Strada@"Mincu Ion, arh."@Mincu@Ion@0@Strada@"Mincu Ion, arh."@Ion@Mincu Ion@$
@Stradă@"Mincu Ion, arh."@nr. 14-T@011359@1@Bucureşti 2@179141@3@179132@Strada@"Mincu Ion, arh."@Mincu@Ion@0@Strada@"Mincu Ion, arh."@Ion@Mincu Ion@$
@Stradă@Porumbaru Emanoil@nr. 1-25@011421@1@Bucureşti 2@179141@3@179132@Strada@Porumbaru Emanoil@Porumbaru@Emanoil@0@Strada@Porumbaru Emanoil@Emanoil@Porumbaru Emanoil@$
@Stradă@Porumbaru Emanoil@nr. 27-45@011422@1@Bucureşti 2@179141@3@179132@Strada@Porumbaru Emanoil@Porumbaru@Emanoil@0@Strada@Porumbaru Emanoil@Emanoil@Porumbaru Emanoil@$
@Stradă@Porumbaru Emanoil@nr. 47-69@011423@1@Bucureşti 2@179141@3@179132@Strada@Porumbaru Emanoil@Porumbaru@Emanoil@0@Strada@Porumbaru Emanoil@Emanoil@Porumbaru Emanoil@$
@Stradă@Porumbaru Emanoil@nr. 71-T@011424@1@Bucureşti 2@179141@3@179132@Strada@Porumbaru Emanoil@Porumbaru@Emanoil@0@Strada@Porumbaru Emanoil@Emanoil@Porumbaru Emanoil@$
@Stradă@Porumbaru Emanoil@nr. 2-24@011425@1@Bucureşti 2@179141@3@179132@Strada@Porumbaru Emanoil@Porumbaru@Emanoil@0@Strada@Porumbaru Emanoil@Emanoil@Porumbaru Emanoil@$
@Stradă@Porumbaru Emanoil@nr. 26-50@011426@1@Bucureşti 2@179141@3@179132@Strada@Porumbaru Emanoil@Porumbaru@Emanoil@0@Strada@Porumbaru Emanoil@Emanoil@Porumbaru Emanoil@$
@Stradă@Porumbaru Emanoil@nr. 52-72@011427@1@Bucureşti 2@179141@3@179132@Strada@Porumbaru Emanoil@Porumbaru@Emanoil@0@Strada@Porumbaru Emanoil@Emanoil@Porumbaru Emanoil@$
@Stradă@Porumbaru Emanoil@nr. 74-T@011428@1@Bucureşti 2@179141@3@179132@Strada@Porumbaru Emanoil@Porumbaru@Emanoil@0@Strada@Porumbaru Emanoil@Emanoil@Porumbaru Emanoil@$
@Stradă@Popa Savu@nr. 1-33@011431@1@Bucureşti 2@179141@3@179132@Strada@Popa Savu@Popa@Savu@0@Strada@Popa Savu@Savu@Popa Savu@$
@Stradă@Popa Savu@nr. 35-T@011432@1@Bucureşti 2@179141@3@179132@Strada@Popa Savu@Popa@Savu@0@Strada@Popa Savu@Savu@Popa Savu@$
@Stradă@Popa Savu@nr. 2-40@011433@1@Bucureşti 2@179141@3@179132@Strada@Popa Savu@Popa@Savu@0@Strada@Popa Savu@Savu@Popa Savu@$
@Stradă@Popa Savu@nr. 42-T@011434@1@Bucureşti 2@179141@3@179132@Strada@Popa Savu@Popa@Savu@0@Strada@Popa Savu@Savu@Popa Savu@$
@Stradă@Drăghiceanu Virgil@nr. 1-T@011435@1@Bucureşti 2@179141@3@179132@Strada@Drăghiceanu Virgil@Drăghiceanu@Virgil@0@Strada@Drăghiceanu Virgil@Virgil@Drăghiceanu Virgil@$
@Stradă@Drăghiceanu Virgil@nr. 2-T@011436@1@Bucureşti 2@179141@3@179132@Strada@Drăghiceanu Virgil@Drăghiceanu@Virgil@0@Strada@Drăghiceanu Virgil@Virgil@Drăghiceanu Virgil@$
@Stradă@"Cantacuzino Ioan, prof. dr."@nr. 1-T@011437@1@Bucureşti 2@179141@3@179132@Strada@"Cantacuzino Ioan, prof. dr."@Cantacuzino@Ioan@0@Strada@"Cantacuzino Ioan, prof. dr."@Ioan@Cantacuzino Ioan@$
@Stradă@"Cantacuzino Ioan, prof. dr."@nr. 2-T@011438@1@Bucureşti 2@179141@3@179132@Strada@"Cantacuzino Ioan, prof. dr."@Cantacuzino@Ioan@0@Strada@"Cantacuzino Ioan, prof. dr."@Ioan@Cantacuzino Ioan@$
@Stradă@Uruguay@nr. 17-T@011444@1@Bucureşti 2@179141@3@179132@Strada@Uruguay@Uruguay@0@0@Strada@Uruguay@0@Uruguay@$
@Stradă@Uruguay@nr. 16-T@011446@1@Bucureşti 2@179141@3@179132@Strada@Uruguay@Uruguay@0@0@Strada@Uruguay@0@Uruguay@$
@Şosea@"Kiseleff Pavel Dimitrievici, g-ral."@nr. 9-29@011342@1@Bucureşti 2@179141@3@179132@Șoseaua@"Kiseleff Pavel Dimitrievici, g-ral."@Kiseleff@Pavel@Dimitrievici@Șoseaua@"Kiseleff Pavel Dimitrievici, g-ral."@Pavel Dimitrievici@Kiseleff Pavel Dimitrievici@$
@Şosea@"Kiseleff Pavel Dimitrievici, g-ral."@nr. 31-55@011343@1@Bucureşti 2@179141@3@179132@Șoseaua@"Kiseleff Pavel Dimitrievici, g-ral."@Kiseleff@Pavel@Dimitrievici@Șoseaua@"Kiseleff Pavel Dimitrievici, g-ral."@Pavel Dimitrievici@Kiseleff Pavel Dimitrievici@$
@Şosea@"Kiseleff Pavel Dimitrievici, g-ral."@nr. 6-24@011346@1@Bucureşti 2@179141@3@179132@Șoseaua@"Kiseleff Pavel Dimitrievici, g-ral."@Kiseleff@Pavel@Dimitrievici@Șoseaua@"Kiseleff Pavel Dimitrievici, g-ral."@Pavel Dimitrievici@Kiseleff Pavel Dimitrievici@$
@Stradă@Docenţilor@nr. 1-5@011401@1@Bucureşti 2@179141@3@179132@Strada@Docenților@Docenților@0@0@Strada@Docenților@0@Docenților@$
@Stradă@Docenţilor@nr. 2-14@011403@1@Bucureşti 2@179141@3@179132@Strada@Docenților@Docenților@0@0@Strada@Docenților@0@Docenților@$
@Stradă@Tuberozelor@@011411@1@Bucureşti 2@179141@3@179132@Strada@Tuberozelor@Tuberozelor@0@0@Strada@Tuberozelor@0@Tuberozelor@$
